sample_id,species,functional_group,photosynthetic_pathway,site,batch,replicate_number_root,replicate_number_position,staining_success,hyphopodia,intrhyphae,arbuscule,coil,vesicle,spore,total,fire_frequency
2318,Andropogon gerardii,grass,C4,108,2,2,8,N (squished),NA,NA,NA,NA,NA,NA,0,0.333
2319,Andropogon gerardii,grass,C4,108,2,2,9,N (squished),NA,NA,NA,NA,NA,NA,0,0.333
2320,Andropogon gerardii,grass,C4,108,2,2,10,N (squished),NA,NA,NA,NA,NA,NA,0,0.333
2321,Andropogon gerardii,grass,C4,108,2,3,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2322,Andropogon gerardii,grass,C4,108,2,3,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2323,Andropogon gerardii,grass,C4,108,2,3,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2324,Andropogon gerardii,grass,C4,108,2,3,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2325,Andropogon gerardii,grass,C4,108,2,3,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2326,Andropogon gerardii,grass,C4,108,2,3,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2327,Andropogon gerardii,grass,C4,108,2,3,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2328,Andropogon gerardii,grass,C4,108,2,3,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2329,Andropogon gerardii,grass,C4,108,2,3,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2330,Andropogon gerardii,grass,C4,108,2,3,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2331,Andropogon gerardii,grass,C4,108,2,4,1,Y,0,1,0,0,0,0,1,0.333
2332,Andropogon gerardii,grass,C4,108,2,4,2,Y,0,1,0,0,0,0,1,0.333
2333,Andropogon gerardii,grass,C4,108,2,4,3,Y,0,1,0,0,0,0,1,0.333
2334,Andropogon gerardii,grass,C4,108,2,4,4,Y,0,1,0,0,0,0,1,0.333
2335,Andropogon gerardii,grass,C4,108,2,4,5,Y,0,1,0,0,0,0,1,0.333
2336,Andropogon gerardii,grass,C4,108,2,4,6,Y,0,0,0,0,0,0,0,0.333
2337,Andropogon gerardii,grass,C4,108,2,4,7,Y,0,0,0,0,0,0,0,0.333
2338,Andropogon gerardii,grass,C4,108,2,4,8,Y,0,0,0,0,0,0,0,0.333
2339,Andropogon gerardii,grass,C4,108,2,4,9,Y,0,0,0,0,0,0,0,0.333
2340,Andropogon gerardii,grass,C4,108,2,4,10,Y,0,0,0,0,0,0,0,0.333
2341,Andropogon gerardii,grass,C4,108,2,5,1,Y,0,0,0,0,0,0,0,0.333
2342,Andropogon gerardii,grass,C4,108,2,5,2,Y,0,1,0,0,0,0,1,0.333
2343,Andropogon gerardii,grass,C4,108,2,5,3,Y,0,1,0,0,0,0,1,0.333
2344,Andropogon gerardii,grass,C4,108,2,5,4,Y,0,1,0,0,0,0,1,0.333
2345,Andropogon gerardii,grass,C4,108,2,5,5,Y,0,0,0,0,0,0,0,0.333
2346,Andropogon gerardii,grass,C4,108,2,5,6,Y,0,1,0,0,0,0,1,0.333
2347,Andropogon gerardii,grass,C4,108,2,5,7,Y,0,1,0,0,0,0,1,0.333
2348,Andropogon gerardii,grass,C4,108,2,5,8,Y,0,0,0,0,0,0,0,0.333
2349,Andropogon gerardii,grass,C4,108,2,5,9,Y,0,0,0,0,0,0,0,0.333
2350,Andropogon gerardii,grass,C4,108,2,6,10,Y,0,0,0,0,0,0,0,0.333
2351,Andropogon gerardii,grass,C4,108,2,6,1,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2352,Andropogon gerardii,grass,C4,108,2,6,2,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2353,Andropogon gerardii,grass,C4,108,2,6,3,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2354,Andropogon gerardii,grass,C4,108,2,6,4,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2355,Andropogon gerardii,grass,C4,108,2,6,5,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2356,Andropogon gerardii,grass,C4,108,2,6,6,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2357,Andropogon gerardii,grass,C4,108,2,6,7,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2358,Andropogon gerardii,grass,C4,108,2,6,8,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2359,Andropogon gerardii,grass,C4,108,2,6,9,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2360,Andropogon gerardii,grass,C4,108,2,6,10,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2361,Andropogon gerardii,grass,C4,108,2,7,1,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2362,Andropogon gerardii,grass,C4,108,2,7,2,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2363,Andropogon gerardii,grass,C4,108,2,7,3,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2364,Andropogon gerardii,grass,C4,108,2,7,4,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2365,Andropogon gerardii,grass,C4,108,2,7,5,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2366,Andropogon gerardii,grass,C4,108,2,7,6,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2367,Andropogon gerardii,grass,C4,108,2,7,7,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2368,Andropogon gerardii,grass,C4,108,2,7,8,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2369,Andropogon gerardii,grass,C4,108,2,7,9,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2370,Andropogon gerardii,grass,C4,108,2,7,10,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2371,Andropogon gerardii,grass,C4,108,2,8,1,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2372,Andropogon gerardii,grass,C4,108,2,8,2,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2373,Andropogon gerardii,grass,C4,108,2,8,3,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2374,Andropogon gerardii,grass,C4,108,2,8,4,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2375,Andropogon gerardii,grass,C4,108,2,8,5,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2376,Andropogon gerardii,grass,C4,108,2,8,6,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2377,Andropogon gerardii,grass,C4,108,2,8,7,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2378,Andropogon gerardii,grass,C4,108,2,8,8,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2379,Andropogon gerardii,grass,C4,108,2,8,9,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2380,Andropogon gerardii,grass,C4,108,2,8,10,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2381,Andropogon gerardii,grass,C4,108,2,9,1,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2382,Andropogon gerardii,grass,C4,108,2,9,2,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2383,Andropogon gerardii,grass,C4,108,2,9,3,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2384,Andropogon gerardii,grass,C4,108,2,9,4,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2385,Andropogon gerardii,grass,C4,108,2,9,5,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2386,Andropogon gerardii,grass,C4,108,2,9,6,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2387,Andropogon gerardii,grass,C4,108,2,9,7,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2388,Andropogon gerardii,grass,C4,108,2,9,8,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2389,Andropogon gerardii,grass,C4,108,2,9,9,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2390,Andropogon gerardii,grass,C4,108,2,9,10,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2391,Andropogon gerardii,grass,C4,108,2,10,1,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2392,Andropogon gerardii,grass,C4,108,2,10,2,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2393,Andropogon gerardii,grass,C4,108,2,10,3,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2394,Andropogon gerardii,grass,C4,108,2,10,4,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2395,Andropogon gerardii,grass,C4,108,2,10,5,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2396,Andropogon gerardii,grass,C4,108,2,10,6,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2397,Andropogon gerardii,grass,C4,108,2,10,7,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2398,Andropogon gerardii,grass,C4,108,2,10,8,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2399,Andropogon gerardii,grass,C4,108,2,10,9,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2400,Andropogon gerardii,grass,C4,108,2,10,10,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2501,Amphicarpa bracteata,legume,C3,108,2,1,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2502,Amphicarpa bracteata,legume,C3,108,2,1,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2503,Amphicarpa bracteata,legume,C3,108,2,1,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2504,Amphicarpa bracteata,legume,C3,108,2,1,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2505,Amphicarpa bracteata,legume,C3,108,2,1,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2506,Amphicarpa bracteata,legume,C3,108,2,1,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2507,Amphicarpa bracteata,legume,C3,108,2,1,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2508,Amphicarpa bracteata,legume,C3,108,2,1,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2509,Amphicarpa bracteata,legume,C3,108,2,1,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2510,Amphicarpa bracteata,legume,C3,108,2,1,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2511,Amphicarpa bracteata,legume,C3,108,2,2,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2512,Amphicarpa bracteata,legume,C3,108,2,2,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2513,Amphicarpa bracteata,legume,C3,108,2,2,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2514,Amphicarpa bracteata,legume,C3,108,2,2,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2515,Amphicarpa bracteata,legume,C3,108,2,2,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2516,Amphicarpa bracteata,legume,C3,108,2,2,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2517,Amphicarpa bracteata,legume,C3,108,2,2,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2518,Amphicarpa bracteata,legume,C3,108,2,2,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2519,Amphicarpa bracteata,legume,C3,108,2,2,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2520,Amphicarpa bracteata,legume,C3,108,2,2,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2521,Amphicarpa bracteata,legume,C3,108,2,3,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2522,Amphicarpa bracteata,legume,C3,108,2,3,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2523,Amphicarpa bracteata,legume,C3,108,2,3,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2524,Amphicarpa bracteata,legume,C3,108,2,3,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2525,Amphicarpa bracteata,legume,C3,108,2,3,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2526,Amphicarpa bracteata,legume,C3,108,2,3,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2527,Amphicarpa bracteata,legume,C3,108,2,3,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2528,Amphicarpa bracteata,legume,C3,108,2,3,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2529,Amphicarpa bracteata,legume,C3,108,2,3,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2530,Amphicarpa bracteata,legume,C3,108,2,3,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2531,Amphicarpa bracteata,legume,C3,108,2,4,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2532,Amphicarpa bracteata,legume,C3,108,2,4,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2533,Amphicarpa bracteata,legume,C3,108,2,4,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2534,Amphicarpa bracteata,legume,C3,108,2,4,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2535,Amphicarpa bracteata,legume,C3,108,2,4,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2536,Amphicarpa bracteata,legume,C3,108,2,4,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2537,Amphicarpa bracteata,legume,C3,108,2,4,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2538,Amphicarpa bracteata,legume,C3,108,2,4,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2539,Amphicarpa bracteata,legume,C3,108,2,4,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2540,Amphicarpa bracteata,legume,C3,108,2,4,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2541,Amphicarpa bracteata,legume,C3,108,2,5,1,Y,0,1,1,0,0,0,2,0.333
2542,Amphicarpa bracteata,legume,C3,108,2,5,2,Y,0,0,0,0,0,0,0,0.333
2543,Amphicarpa bracteata,legume,C3,108,2,5,3,Y,0,1,1,0,0,0,2,0.333
2544,Amphicarpa bracteata,legume,C3,108,2,5,4,Y,0,1,1,0,0,0,2,0.333
2545,Amphicarpa bracteata,legume,C3,108,2,5,5,Y,0,1,1,0,0,0,2,0.333
2546,Amphicarpa bracteata,legume,C3,108,2,5,6,Y,0,1,1,0,0,0,2,0.333
2547,Amphicarpa bracteata,legume,C3,108,2,5,7,Y,0,0,0,0,0,0,0,0.333
2548,Amphicarpa bracteata,legume,C3,108,2,5,8,Y,0,0,0,0,0,0,0,0.333
2549,Amphicarpa bracteata,legume,C3,108,2,5,9,Y,0,1,1,0,0,0,2,0.333
2550,Amphicarpa bracteata,legume,C3,108,2,6,10,Y,0,1,1,0,0,0,2,0.333
2551,Amphicarpa bracteata,legume,C3,108,2,6,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2552,Amphicarpa bracteata,legume,C3,108,2,6,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2553,Amphicarpa bracteata,legume,C3,108,2,6,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2554,Amphicarpa bracteata,legume,C3,108,2,6,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2555,Amphicarpa bracteata,legume,C3,108,2,6,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2556,Amphicarpa bracteata,legume,C3,108,2,6,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2557,Amphicarpa bracteata,legume,C3,108,2,6,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2558,Amphicarpa bracteata,legume,C3,108,2,6,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2559,Amphicarpa bracteata,legume,C3,108,2,6,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2560,Amphicarpa bracteata,legume,C3,108,2,6,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2561,Amphicarpa bracteata,legume,C3,108,2,7,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2562,Amphicarpa bracteata,legume,C3,108,2,7,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2563,Amphicarpa bracteata,legume,C3,108,2,7,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2564,Amphicarpa bracteata,legume,C3,108,2,7,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2565,Amphicarpa bracteata,legume,C3,108,2,7,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2566,Amphicarpa bracteata,legume,C3,108,2,7,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2567,Amphicarpa bracteata,legume,C3,108,2,7,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2568,Amphicarpa bracteata,legume,C3,108,2,7,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2569,Amphicarpa bracteata,legume,C3,108,2,7,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2570,Amphicarpa bracteata,legume,C3,108,2,7,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2571,Amphicarpa bracteata,legume,C3,108,2,8,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2572,Amphicarpa bracteata,legume,C3,108,2,8,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2573,Amphicarpa bracteata,legume,C3,108,2,8,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2574,Amphicarpa bracteata,legume,C3,108,2,8,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2575,Amphicarpa bracteata,legume,C3,108,2,8,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2576,Amphicarpa bracteata,legume,C3,108,2,8,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2577,Amphicarpa bracteata,legume,C3,108,2,8,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2578,Amphicarpa bracteata,legume,C3,108,2,8,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2579,Amphicarpa bracteata,legume,C3,108,2,8,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2580,Amphicarpa bracteata,legume,C3,108,2,8,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
2581,Amphicarpa bracteata,legume,C3,108,2,9,1,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2582,Amphicarpa bracteata,legume,C3,108,2,9,2,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2583,Amphicarpa bracteata,legume,C3,108,2,9,3,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2584,Amphicarpa bracteata,legume,C3,108,2,9,4,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2585,Amphicarpa bracteata,legume,C3,108,2,9,5,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2586,Amphicarpa bracteata,legume,C3,108,2,9,6,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2587,Amphicarpa bracteata,legume,C3,108,2,9,7,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2588,Amphicarpa bracteata,legume,C3,108,2,9,8,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2589,Amphicarpa bracteata,legume,C3,108,2,9,9,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2590,Amphicarpa bracteata,legume,C3,108,2,9,10,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2591,Amphicarpa bracteata,legume,C3,108,2,10,1,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2592,Amphicarpa bracteata,legume,C3,108,2,10,2,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2593,Amphicarpa bracteata,legume,C3,108,2,10,3,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2594,Amphicarpa bracteata,legume,C3,108,2,10,4,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2595,Amphicarpa bracteata,legume,C3,108,2,10,5,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2596,Amphicarpa bracteata,legume,C3,108,2,10,6,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2597,Amphicarpa bracteata,legume,C3,108,2,10,7,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2598,Amphicarpa bracteata,legume,C3,108,2,10,8,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2599,Amphicarpa bracteata,legume,C3,108,2,10,9,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2600,Amphicarpa bracteata,legume,C3,108,2,10,10,N (lost),NA,NA,NA,NA,NA,NA,0,0.333
2201,Amphicarpa bracteata,legume,C3,110,3,1,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2202,Amphicarpa bracteata,legume,C3,110,3,1,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2203,Amphicarpa bracteata,legume,C3,110,3,1,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2204,Amphicarpa bracteata,legume,C3,110,3,1,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2205,Amphicarpa bracteata,legume,C3,110,3,1,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2206,Amphicarpa bracteata,legume,C3,110,3,1,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2207,Amphicarpa bracteata,legume,C3,110,3,1,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2208,Amphicarpa bracteata,legume,C3,110,3,1,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2209,Amphicarpa bracteata,legume,C3,110,3,1,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2210,Amphicarpa bracteata,legume,C3,110,3,1,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2211,Amphicarpa bracteata,legume,C3,110,3,2,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2212,Amphicarpa bracteata,legume,C3,110,3,2,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2213,Amphicarpa bracteata,legume,C3,110,3,2,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2214,Amphicarpa bracteata,legume,C3,110,3,2,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2215,Amphicarpa bracteata,legume,C3,110,3,2,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2216,Amphicarpa bracteata,legume,C3,110,3,2,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2217,Amphicarpa bracteata,legume,C3,110,3,2,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2218,Amphicarpa bracteata,legume,C3,110,3,2,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2219,Amphicarpa bracteata,legume,C3,110,3,2,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2220,Amphicarpa bracteata,legume,C3,110,3,2,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2221,Amphicarpa bracteata,legume,C3,110,3,3,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2222,Amphicarpa bracteata,legume,C3,110,3,3,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2223,Amphicarpa bracteata,legume,C3,110,3,3,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2224,Amphicarpa bracteata,legume,C3,110,3,3,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2225,Amphicarpa bracteata,legume,C3,110,3,3,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2226,Amphicarpa bracteata,legume,C3,110,3,3,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2227,Amphicarpa bracteata,legume,C3,110,3,3,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2228,Amphicarpa bracteata,legume,C3,110,3,3,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2229,Amphicarpa bracteata,legume,C3,110,3,3,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2230,Amphicarpa bracteata,legume,C3,110,3,3,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2231,Amphicarpa bracteata,legume,C3,110,3,4,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2232,Amphicarpa bracteata,legume,C3,110,3,4,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2233,Amphicarpa bracteata,legume,C3,110,3,4,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2234,Amphicarpa bracteata,legume,C3,110,3,4,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2235,Amphicarpa bracteata,legume,C3,110,3,4,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2236,Amphicarpa bracteata,legume,C3,110,3,4,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2237,Amphicarpa bracteata,legume,C3,110,3,4,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2238,Amphicarpa bracteata,legume,C3,110,3,4,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2239,Amphicarpa bracteata,legume,C3,110,3,4,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2240,Amphicarpa bracteata,legume,C3,110,3,4,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2241,Amphicarpa bracteata,legume,C3,110,3,5,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2242,Amphicarpa bracteata,legume,C3,110,3,5,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2243,Amphicarpa bracteata,legume,C3,110,3,5,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2244,Amphicarpa bracteata,legume,C3,110,3,5,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2245,Amphicarpa bracteata,legume,C3,110,3,5,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2246,Amphicarpa bracteata,legume,C3,110,3,5,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2247,Amphicarpa bracteata,legume,C3,110,3,5,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2248,Amphicarpa bracteata,legume,C3,110,3,5,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2249,Amphicarpa bracteata,legume,C3,110,3,5,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2250,Amphicarpa bracteata,legume,C3,110,3,6,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2251,Amphicarpa bracteata,legume,C3,110,3,6,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2252,Amphicarpa bracteata,legume,C3,110,3,6,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2253,Amphicarpa bracteata,legume,C3,110,3,6,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2254,Amphicarpa bracteata,legume,C3,110,3,6,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2255,Amphicarpa bracteata,legume,C3,110,3,6,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2256,Amphicarpa bracteata,legume,C3,110,3,6,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2257,Amphicarpa bracteata,legume,C3,110,3,6,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2258,Amphicarpa bracteata,legume,C3,110,3,6,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2259,Amphicarpa bracteata,legume,C3,110,3,6,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2260,Amphicarpa bracteata,legume,C3,110,3,6,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2261,Amphicarpa bracteata,legume,C3,110,3,7,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2262,Amphicarpa bracteata,legume,C3,110,3,7,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2263,Amphicarpa bracteata,legume,C3,110,3,7,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0
